emotions,genders,audio_intensity,audio_path,duration,dataset
fear,female,high,./data/ravdess-emotional-speech-audio/Actor_18\03-01-06-02-02-02-18.wav,3.803809523809524,ravdess
disgust,female,normal,./data/ravdess-emotional-speech-audio/Actor_18\03-01-07-01-01-01-18.wav,4.304353741496598,ravdess
disgust,female,normal,./data/ravdess-emotional-speech-audio/Actor_18\03-01-07-01-01-02-18.wav,4.070793650793651,ravdess
disgust,female,normal,./data/ravdess-emotional-speech-audio/Actor_18\03-01-07-01-02-01-18.wav,3.670340136054422,ravdess
disgust,female,normal,./data/ravdess-emotional-speech-audio/Actor_18\03-01-07-01-02-02-18.wav,4.3710657596371885,ravdess
disgust,female,high,./data/ravdess-emotional-speech-audio/Actor_18\03-01-07-02-01-01-18.wav,4.771428571428571,ravdess
disgust,female,high,./data/ravdess-emotional-speech-audio/Actor_18\03-01-07-02-01-02-18.wav,4.471156462585034,ravdess
disgust,female,high,./data/ravdess-emotional-speech-audio/Actor_18\03-01-07-02-02-01-18.wav,4.63795918367347,ravdess
disgust,female,high,./data/ravdess-emotional-speech-audio/Actor_18\03-01-07-02-02-02-18.wav,4.5712471655328795,ravdess
surprised,female,normal,./data/ravdess-emotional-speech-audio/Actor_18\03-01-08-01-01-01-18.wav,3.3700226757369616,ravdess
surprised,female,normal,./data/ravdess-emotional-speech-audio/Actor_18\03-01-08-01-01-02-18.wav,3.5035374149659866,ravdess
surprised,female,normal,./data/ravdess-emotional-speech-audio/Actor_18\03-01-08-01-02-01-18.wav,3.5035374149659866,ravdess
surprised,female,normal,./data/ravdess-emotional-speech-audio/Actor_18\03-01-08-01-02-02-18.wav,3.5035374149659866,ravdess
surprised,female,high,./data/ravdess-emotional-speech-audio/Actor_18\03-01-08-02-01-01-18.wav,3.6370068027210882,ravdess
surprised,female,high,./data/ravdess-emotional-speech-audio/Actor_18\03-01-08-02-01-02-18.wav,3.5369160997732427,ravdess
surprised,female,high,./data/ravdess-emotional-speech-audio/Actor_18\03-01-08-02-02-01-18.wav,3.8705668934240363,ravdess
surprised,female,high,./data/ravdess-emotional-speech-audio/Actor_18\03-01-08-02-02-02-18.wav,3.6369614512471657,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-01-01-01-01-19.wav,3.3700680272108845,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-01-01-01-02-19.wav,3.2365986394557824,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-01-01-02-01-19.wav,3.336689342403628,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-01-01-02-02-19.wav,3.3033106575963718,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-02-01-01-01-19.wav,3.670340136054422,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-02-01-01-02-19.wav,3.670340136054422,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-02-01-02-01-19.wav,3.336689342403628,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-02-01-02-02-19.wav,3.47015873015873,ravdess
neutral,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-02-02-01-01-19.wav,4.471156462585034,ravdess
neutral,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-02-02-01-02-19.wav,4.037414965986395,ravdess
neutral,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-02-02-02-01-19.wav,4.6046258503401365,ravdess
neutral,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-02-02-02-02-19.wav,4.304308390022676,ravdess
happy,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-03-01-01-01-19.wav,3.6369614512471657,ravdess
happy,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-03-01-01-02-19.wav,3.703718820861678,ravdess
happy,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-03-01-02-01-19.wav,3.2699773242630386,ravdess
happy,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-03-01-02-02-19.wav,3.3033560090702947,ravdess
happy,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-03-02-01-01-19.wav,3.7704761904761903,ravdess
happy,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-03-02-01-02-19.wav,3.803809523809524,ravdess
happy,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-03-02-02-01-19.wav,4.404399092970522,ravdess
happy,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-03-02-02-02-19.wav,4.004036281179138,ravdess
sad,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-04-01-01-01-19.wav,3.436780045351474,ravdess
sad,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-04-01-01-02-19.wav,3.670340136054422,ravdess
sad,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-04-01-02-01-19.wav,3.1698412698412697,ravdess
sad,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-04-01-02-02-19.wav,3.670340136054422,ravdess
sad,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-04-02-01-01-19.wav,4.004036281179138,ravdess
sad,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-04-02-01-02-19.wav,3.703718820861678,ravdess
sad,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-04-02-02-01-19.wav,3.4034467120181406,ravdess
sad,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-04-02-02-02-19.wav,3.737097505668934,ravdess
angry,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-05-01-01-01-19.wav,3.7704761904761903,ravdess
angry,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-05-01-01-02-19.wav,3.703718820861678,ravdess
angry,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-05-01-02-01-19.wav,3.3033560090702947,ravdess
angry,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-05-01-02-02-19.wav,3.570249433106576,ravdess
angry,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-05-02-01-01-19.wav,3.970657596371882,ravdess
angry,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-05-02-01-02-19.wav,4.8048072562358275,ravdess
angry,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-05-02-02-01-19.wav,4.337687074829932,ravdess
angry,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-05-02-02-02-19.wav,4.104126984126984,ravdess
fear,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-06-01-01-01-19.wav,3.703718820861678,ravdess
fear,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-06-01-01-02-19.wav,3.5035374149659866,ravdess
fear,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-06-01-02-01-19.wav,3.7704761904761903,ravdess
fear,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-06-01-02-02-19.wav,3.5369160997732427,ravdess
fear,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-06-02-01-01-19.wav,3.83718820861678,ravdess
fear,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-06-02-01-02-19.wav,4.3710657596371885,ravdess
fear,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-06-02-02-01-19.wav,3.570249433106576,ravdess
fear,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-06-02-02-02-19.wav,4.037369614512472,ravdess
disgust,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-07-01-01-01-19.wav,4.304353741496598,ravdess
disgust,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-07-01-01-02-19.wav,4.838185941043084,ravdess
disgust,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-07-01-02-01-19.wav,4.170839002267574,ravdess
disgust,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-07-01-02-02-19.wav,3.937278911564626,ravdess
disgust,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-07-02-01-01-19.wav,4.80485260770975,ravdess
disgust,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-07-02-01-02-19.wav,5.2719727891156465,ravdess
disgust,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-07-02-02-01-19.wav,4.904897959183674,ravdess
disgust,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-07-02-02-02-19.wav,4.93827664399093,ravdess
surprised,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-08-01-01-01-19.wav,3.737097505668934,ravdess
surprised,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-08-01-01-02-19.wav,3.53687074829932,ravdess
surprised,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-08-01-02-01-19.wav,4.104126984126984,ravdess
surprised,male,normal,./data/ravdess-emotional-speech-audio/Actor_19\03-01-08-01-02-02-19.wav,3.069750566893424,ravdess
surprised,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-08-02-01-01-19.wav,4.104126984126984,ravdess
surprised,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-08-02-01-02-19.wav,4.638004535147393,ravdess
surprised,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-08-02-02-01-19.wav,3.2365986394557824,ravdess
surprised,male,high,./data/ravdess-emotional-speech-audio/Actor_19\03-01-08-02-02-02-19.wav,3.2699773242630386,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-01-01-01-01-20.wav,3.47015873015873,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-01-01-01-02-20.wav,3.570249433106576,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-01-01-02-01-20.wav,3.436780045351474,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-01-01-02-02-20.wav,3.5369160997732427,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-02-01-01-01-20.wav,3.6369614512471657,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-02-01-01-02-20.wav,3.570249433106576,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-02-01-02-01-20.wav,3.336689342403628,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-02-01-02-02-20.wav,3.5035374149659866,ravdess
neutral,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-02-02-01-01-20.wav,3.8705668934240363,ravdess
neutral,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-02-02-01-02-20.wav,4.070793650793651,ravdess
neutral,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-02-02-02-01-20.wav,3.6369614512471657,ravdess
neutral,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-02-02-02-02-20.wav,3.6370068027210882,ravdess
happy,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-03-01-01-01-20.wav,3.5369160997732427,ravdess
happy,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-03-01-01-02-20.wav,3.703718820861678,ravdess
happy,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-03-01-02-01-20.wav,3.47015873015873,ravdess
happy,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-03-01-02-02-20.wav,3.4034013605442177,ravdess
happy,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-03-02-01-01-20.wav,3.670340136054422,ravdess
happy,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-03-02-01-02-20.wav,4.304308390022676,ravdess
happy,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-03-02-02-01-20.wav,3.570294784580499,ravdess
happy,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-03-02-02-02-20.wav,3.703718820861678,ravdess
sad,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-04-01-01-01-20.wav,3.603628117913832,ravdess
sad,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-04-01-01-02-20.wav,3.5035374149659866,ravdess
sad,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-04-01-02-01-20.wav,3.47015873015873,ravdess
sad,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-04-01-02-02-20.wav,3.3700680272108845,ravdess
sad,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-04-02-01-01-20.wav,3.7704761904761903,ravdess
sad,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-04-02-01-02-20.wav,4.237596371882086,ravdess
sad,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-04-02-02-01-20.wav,3.803854875283447,ravdess
sad,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-04-02-02-02-20.wav,3.970657596371882,ravdess
angry,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-05-01-01-01-20.wav,3.2365986394557824,ravdess
angry,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-05-01-01-02-20.wav,3.737097505668934,ravdess
angry,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-05-01-02-01-20.wav,3.670340136054422,ravdess
angry,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-05-01-02-02-20.wav,3.803809523809524,ravdess
angry,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-05-02-01-01-20.wav,4.13750566893424,ravdess
angry,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-05-02-01-02-20.wav,4.070748299319728,ravdess
angry,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-05-02-02-01-20.wav,4.404444444444445,ravdess
angry,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-05-02-02-02-20.wav,3.53687074829932,ravdess
fear,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-06-01-01-01-20.wav,3.803854875283447,ravdess
fear,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-06-01-01-02-20.wav,4.3710657596371885,ravdess
fear,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-06-01-02-01-20.wav,3.937278911564626,ravdess
fear,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-06-01-02-02-20.wav,3.3033106575963718,ravdess
fear,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-06-02-01-01-20.wav,4.237596371882086,ravdess
fear,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-06-02-01-02-20.wav,4.170839002267574,ravdess
fear,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-06-02-02-01-20.wav,3.8705668934240363,ravdess
fear,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-06-02-02-02-20.wav,3.9039455782312924,ravdess
disgust,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-07-01-01-01-20.wav,3.8705215419501133,ravdess
disgust,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-07-01-01-02-20.wav,3.737097505668934,ravdess
disgust,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-07-01-02-01-20.wav,3.6369614512471657,ravdess
disgust,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-07-01-02-02-20.wav,3.83718820861678,ravdess
disgust,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-07-02-01-01-20.wav,4.104126984126984,ravdess
disgust,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-07-02-01-02-20.wav,4.104126984126984,ravdess
disgust,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-07-02-02-01-20.wav,4.738095238095238,ravdess
disgust,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-07-02-02-02-20.wav,3.8705215419501133,ravdess
surprised,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-08-01-01-01-20.wav,3.2365986394557824,ravdess
surprised,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-08-01-01-02-20.wav,3.570294784580499,ravdess
surprised,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-08-01-02-01-20.wav,3.1365079365079365,ravdess
surprised,female,normal,./data/ravdess-emotional-speech-audio/Actor_20\03-01-08-01-02-02-20.wav,3.2032199546485263,ravdess
surprised,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-08-02-01-01-20.wav,3.737097505668934,ravdess
surprised,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-08-02-01-02-20.wav,3.2365986394557824,ravdess
surprised,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-08-02-02-01-20.wav,3.53687074829932,ravdess
surprised,female,high,./data/ravdess-emotional-speech-audio/Actor_20\03-01-08-02-02-02-20.wav,3.436780045351474,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-01-01-01-01-21.wav,3.83718820861678,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-01-01-01-02-21.wav,3.970657596371882,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-01-01-02-01-21.wav,3.603628117913832,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-01-01-02-02-21.wav,3.670340136054422,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-02-01-01-01-21.wav,4.037414965986395,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-02-01-01-02-21.wav,4.004036281179138,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-02-01-02-01-21.wav,3.803854875283447,ravdess
neutral,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-02-01-02-02-21.wav,4.070748299319728,ravdess
neutral,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-02-02-01-01-21.wav,4.004036281179138,ravdess
neutral,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-02-02-01-02-21.wav,4.170839002267574,ravdess
neutral,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-02-02-02-01-21.wav,4.13750566893424,ravdess
neutral,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-02-02-02-02-21.wav,3.970657596371882,ravdess
happy,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-03-01-01-01-21.wav,3.83718820861678,ravdess
happy,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-03-01-01-02-21.wav,3.803809523809524,ravdess
happy,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-03-01-02-01-21.wav,3.703718820861678,ravdess
happy,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-03-01-02-02-21.wav,3.83718820861678,ravdess
happy,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-03-02-01-01-21.wav,3.803809523809524,ravdess
happy,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-03-02-01-02-21.wav,3.937278911564626,ravdess
happy,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-03-02-02-01-21.wav,3.670340136054422,ravdess
happy,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-03-02-02-02-21.wav,3.803809523809524,ravdess
sad,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-04-01-01-01-21.wav,4.304308390022676,ravdess
sad,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-04-01-01-02-21.wav,4.6046258503401365,ravdess
sad,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-04-01-02-01-21.wav,4.070793650793651,ravdess
sad,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-04-01-02-02-21.wav,4.20421768707483,ravdess
sad,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-04-02-01-01-21.wav,4.170839002267574,ravdess
sad,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-04-02-01-02-21.wav,4.270929705215419,ravdess
sad,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-04-02-02-01-21.wav,4.270975056689342,ravdess
sad,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-04-02-02-02-21.wav,4.13750566893424,ravdess
angry,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-05-01-01-01-21.wav,4.13750566893424,ravdess
angry,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-05-01-01-02-21.wav,4.004036281179138,ravdess
angry,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-05-01-02-01-21.wav,4.070748299319728,ravdess
angry,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-05-01-02-02-21.wav,3.937278911564626,ravdess
angry,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-05-02-01-01-21.wav,4.3710657596371885,ravdess
angry,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-05-02-01-02-21.wav,4.471156462585034,ravdess
angry,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-05-02-02-01-21.wav,4.104126984126984,ravdess
angry,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-05-02-02-02-21.wav,4.237596371882086,ravdess
fear,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-06-01-01-01-21.wav,3.670340136054422,ravdess
fear,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-06-01-01-02-21.wav,3.7704308390022674,ravdess
fear,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-06-01-02-01-21.wav,3.970657596371882,ravdess
fear,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-06-01-02-02-21.wav,4.070748299319728,ravdess
fear,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-06-02-01-01-21.wav,3.970657596371882,ravdess
fear,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-06-02-01-02-21.wav,3.83718820861678,ravdess
fear,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-06-02-02-01-21.wav,3.7704761904761903,ravdess
fear,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-06-02-02-02-21.wav,3.6369614512471657,ravdess
disgust,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-07-01-01-01-21.wav,3.803809523809524,ravdess
disgust,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-07-01-01-02-21.wav,4.070793650793651,ravdess
disgust,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-07-01-02-01-21.wav,3.6370068027210882,ravdess
disgust,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-07-01-02-02-21.wav,3.603628117913832,ravdess
disgust,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-07-02-01-01-21.wav,4.070748299319728,ravdess
disgust,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-07-02-01-02-21.wav,4.037369614512472,ravdess
disgust,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-07-02-02-01-21.wav,4.170839002267574,ravdess
disgust,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-07-02-02-02-21.wav,3.970657596371882,ravdess
surprised,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-08-01-01-01-21.wav,3.5035374149659866,ravdess
surprised,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-08-01-01-02-21.wav,3.47015873015873,ravdess
surprised,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-08-01-02-01-21.wav,3.47015873015873,ravdess
surprised,male,normal,./data/ravdess-emotional-speech-audio/Actor_21\03-01-08-01-02-02-21.wav,3.570249433106576,ravdess
surprised,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-08-02-01-01-21.wav,3.6369614512471657,ravdess
surprised,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-08-02-01-02-21.wav,3.6370068027210882,ravdess
surprised,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-08-02-02-01-21.wav,3.47015873015873,ravdess
surprised,male,high,./data/ravdess-emotional-speech-audio/Actor_21\03-01-08-02-02-02-21.wav,3.5369160997732427,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-01-01-01-01-22.wav,3.6370068027210882,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-01-01-01-02-22.wav,3.436780045351474,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-01-01-02-01-22.wav,3.603628117913832,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-01-01-02-02-22.wav,3.53687074829932,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-02-01-01-01-22.wav,3.53687074829932,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-02-01-01-02-22.wav,3.570249433106576,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-02-01-02-01-22.wav,3.570249433106576,ravdess
neutral,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-02-01-02-02-22.wav,3.5369160997732427,ravdess
neutral,female,high,./data/ravdess-emotional-speech-audio/Actor_22\03-01-02-02-01-01-22.wav,3.703718820861678,ravdess
neutral,female,high,./data/ravdess-emotional-speech-audio/Actor_22\03-01-02-02-01-02-22.wav,3.83718820861678,ravdess
neutral,female,high,./data/ravdess-emotional-speech-audio/Actor_22\03-01-02-02-02-01-22.wav,3.6369614512471657,ravdess
neutral,female,high,./data/ravdess-emotional-speech-audio/Actor_22\03-01-02-02-02-02-22.wav,3.7704761904761903,ravdess
happy,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-03-01-01-01-22.wav,3.5369160997732427,ravdess
happy,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-03-01-01-02-22.wav,3.436780045351474,ravdess
happy,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-03-01-02-01-22.wav,3.5035374149659866,ravdess
happy,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-03-01-02-02-22.wav,3.5035374149659866,ravdess
happy,female,high,./data/ravdess-emotional-speech-audio/Actor_22\03-01-03-02-01-01-22.wav,3.737097505668934,ravdess
happy,female,high,./data/ravdess-emotional-speech-audio/Actor_22\03-01-03-02-01-02-22.wav,3.83718820861678,ravdess
happy,female,high,./data/ravdess-emotional-speech-audio/Actor_22\03-01-03-02-02-01-22.wav,3.670340136054422,ravdess
happy,female,high,./data/ravdess-emotional-speech-audio/Actor_22\03-01-03-02-02-02-22.wav,3.937278911564626,ravdess
sad,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-04-01-01-01-22.wav,3.603628117913832,ravdess
sad,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-04-01-01-02-22.wav,3.703718820861678,ravdess
sad,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-04-01-02-01-22.wav,3.670340136054422,ravdess
sad,female,normal,./data/ravdess-emotional-speech-audio/Actor_22\03-01-04-01-02-02-22.wav,3.703718820861678,ravdess
sad,female,high,./data/ravdess-emotional-speech-audio/Actor_22\03-01-04-02-01-01-22.wav,3.737097505668934,ravdess
sad,female,high,./data/ravdess-emotional-speech-audio/Actor_22\03-01-04-02-01-02-22.wav,3.6370068027210882,ravdess
sad,female,high,./data/ravdess-emotional-speech-audio/Actor_22\03-01-04-02-02-01-22.wav,3.737097505668934,ravdess
